dataset,case,serial_id,A,B,C,A_error,B_error,C_error,truth_comparison_identifiable
weak-1e-2,wider-float32,9,7.999999972339,0.3999999992267723,0.20000000123380687,-2.7660999712963985e-08,-7.732277040872759e-10,1.2338068622330667e-09,True
weak-1e-2,wider-float32,10,0.059999987712559766,0.49999987460271184,-0.0020000006324618824,-1.228744023196171e-08,-1.253972881642973e-07,-6.32461882345281e-10,True
weak-1e-2,wider-float32,11,6.9999999981396,0.45000000000778284,0.20000000036398755,-1.8603998341859551e-09,7.782829936076041e-12,3.639875345573529e-10,True
weak-1e-2,wider-float32,12,7.999999998063174,0.399999998901136,-0.1999999997766992,-1.9368258108443115e-09,-1.0988639997933092e-09,2.2330082227739467e-10,True
weak-1e-2,mixed-float32,1,5.9999999747203665,0.49999999807140677,0.20000000170936683,-2.5279633497632403e-08,-1.92859322956096e-09,1.709366814761637e-09,True
weak-1e-2,mixed-float32,2,0.06999998187698869,0.44999991991828703,-0.0020000007871962284,-1.812301131387528e-08,-8.008171298312661e-08,-7.871962283412248e-10,True
weak-1e-2,mixed-float32,3,8.000000005879135,0.40000000162166444,0.19999999753290715,5.8791354007325936e-09,1.6216644138644654e-09,-2.4670928633341305e-09,True
weak-1e-2,mixed-float32,4,5.999999983489461,0.5000000004115963,-0.1999999990992706,-1.6510538713987444e-08,4.1159631258835816e-10,9.007294077267858e-10,True
weak-1e-2,mixed-float32,5,7.000000046760652,0.450000004118776,0.19999999795483714,4.676065223918613e-08,4.118775986938772e-09,-2.0451628723883175e-09,True
weak-1e-2,mixed-float32,6,0.08000000949378148,0.4000000470686542,-0.001999999628508068,9.493781483183028e-09,4.7068654196458226e-08,3.7149193183455553e-10,True
weak-1e-2,mixed-float32,7,5.999999964510826,0.49999999960860664,0.2000000002055856,-3.5489174265990187e-08,-3.9139336216464926e-10,2.0558557634053898e-10,True
weak-1e-2,mixed-float32,8,7.000000011938577,0.4500000008750826,-0.19999999906061286,1.193857723791325e-08,8.750825619685543e-10,9.393871513996288e-10,True
weak-1e-2,mixed-float32,9,7.999999972338996,0.3999999992267723,0.20000000123380726,-2.7661004153856084e-08,-7.732277040872759e-10,1.2338072508111253e-09,True
weak-1e-2,mixed-float32,10,0.05999998771256089,0.4999998746027108,-0.002000000632461755,-1.2287439107860898e-08,-1.2539728921900917e-07,-6.324617548431055e-10,True
weak-1e-2,mixed-float32,11,6.9999999981396,0.4500000000077829,0.20000000036398785,-1.8603998341859551e-09,7.782885447227272e-12,3.6398783986868466e-10,True
weak-1e-2,mixed-float32,12,7.999999998063174,0.3999999989011361,-0.19999999977669936,-1.9368258108443115e-09,-1.098863944282158e-09,2.2330065574394098e-10,True
