dataset,case,serial_id,A,B,C,A_error,B_error,C_error,truth_comparison_identifiable
heterogeneous-168,first-stage-double,53,6.000000000000015,0.5,-0.20699999999999982,1.509903313490213e-14,0.0,1.6653345369377348e-16,True
heterogeneous-168,first-stage-double,54,5.9999999999999964,0.5,-0.22300000000000125,-3.552713678800501e-15,0.0,-1.2490009027033011e-15,True
heterogeneous-168,first-stage-double,55,6.000000000000003,0.5,0.6929999999999992,2.6645352591003757e-15,0.0,-7.771561172376096e-16,True
heterogeneous-168,first-stage-double,56,8.000000000000028,0.4,-0.7719999999999979,2.842170943040401e-14,0.0,2.1094237467877974e-15,True
heterogeneous-168,first-stage-double,57,7.9999999999999964,0.4,-0.7640000000000012,-3.552713678800501e-15,0.0,-1.2212453270876722e-15,True
heterogeneous-168,first-stage-double,58,6.999999999999981,0.45,-0.5849999999999994,-1.865174681370263e-14,0.0,5.551115123125783e-16,True
heterogeneous-168,first-stage-double,59,6.000000000000005,0.5,0.2379999999999995,5.329070518200751e-15,0.0,-4.996003610813204e-16,True
heterogeneous-168,first-stage-double,60,6.000000000000011,0.5,0.5609999999999999,1.0658141036401503e-14,0.0,-1.1102230246251565e-16,True
heterogeneous-168,first-stage-double,61,7.999999999999989,0.4,-0.6519999999999977,-1.0658141036401503e-14,0.0,2.3314683517128287e-15,True
heterogeneous-168,first-stage-double,62,6.000000000000001,0.5,-0.21400000000000075,8.881784197001252e-16,0.0,-7.494005416219807e-16,True
heterogeneous-168,first-stage-double,63,6.000000000000006,0.5,-0.16400000000000045,6.217248937900877e-15,0.0,-4.440892098500626e-16,True
heterogeneous-168,first-stage-double,64,5.999999999999993,0.5,-0.19099999999999864,-7.105427357601002e-15,0.0,1.3600232051658168e-15,True
heterogeneous-168,first-stage-double,65,5.999999999999989,0.5,0.03699999999999938,-1.0658141036401503e-14,0.0,-6.175615574477433e-16,True
heterogeneous-168,first-stage-double,66,6.999999999999993,0.45,-0.3979999999999994,-7.105427357601002e-15,0.0,6.106226635438361e-16,True
heterogeneous-168,first-stage-double,67,6.999999999999991,0.45,-0.5790000000000031,-8.881784197001252e-15,0.0,-3.1086244689504383e-15,True
heterogeneous-168,first-stage-double,68,6.000000000000012,0.5,0.1930000000000034,1.2434497875801753e-14,0.0,3.3861802251067274e-15,True
heterogeneous-168,first-stage-double,69,5.999999999999966,0.5,0.5669999999999981,-3.375077994860476e-14,0.0,-1.887379141862766e-15,True
heterogeneous-168,first-stage-double,70,7.999999999999979,0.4,-0.6710000000000009,-2.1316282072803006e-14,0.0,-8.881784197001252e-16,True
heterogeneous-168,first-stage-double,71,6.000000000000032,0.5,0.07899999999999832,3.197442310920451e-14,0.0,-1.6792123247455493e-15,True
heterogeneous-168,first-stage-double,72,8.00000000000001,0.4,-0.48899999999999993,1.0658141036401503e-14,0.0,5.551115123125783e-17,True
heterogeneous-168,first-stage-double,73,6.999999999999989,0.45,-0.5729999999999982,-1.0658141036401503e-14,0.0,1.7763568394002505e-15,True
heterogeneous-168,first-stage-double,74,5.999999999999974,0.5,0.16900000000000182,-2.5757174171303632e-14,0.0,1.8041124150158794e-15,True
heterogeneous-168,first-stage-double,75,5.999999999999986,0.5,0.5650000000000047,-1.4210854715202004e-14,0.0,4.773959005888173e-15,True
heterogeneous-168,first-stage-double,76,8.000000000000023,0.4,-0.6590000000000034,2.3092638912203256e-14,0.0,-3.3306690738754696e-15,True
heterogeneous-168,first-stage-double,77,5.999999999999986,0.5,0.23199999999999996,-1.4210854715202004e-14,0.0,-5.551115123125783e-17,True
heterogeneous-168,first-stage-double,78,7.9999999999999805,0.4,-0.49400000000000027,-1.9539925233402755e-14,0.0,-2.7755575615628914e-16,True
heterogeneous-168,first-stage-double,79,5.999999999999964,0.5,-0.4129999999999984,-3.6415315207705135e-14,0.0,1.5543122344752192e-15,True
heterogeneous-168,first-stage-double,80,7.000000000000019,0.45,-0.586000000000007,1.865174681370263e-14,0.0,-6.994405055138486e-15,True
heterogeneous-168,first-stage-double,81,6.000000000000011,0.5,0.23500000000000268,1.0658141036401503e-14,0.0,2.6922908347160046e-15,True
heterogeneous-168,first-stage-double,82,5.999999999999974,0.5,0.561000000000002,-2.5757174171303632e-14,0.0,1.9984014443252818e-15,True
heterogeneous-168,first-stage-double,83,8.000000000000021,0.4,-0.662000000000003,2.1316282072803006e-14,0.0,-2.9976021664879227e-15,True
heterogeneous-168,first-stage-double,84,6.000000000000012,0.5,-0.14800000000000232,1.2434497875801753e-14,0.0,-2.3314683517128287e-15,True
heterogeneous-168,first-stage-double,85,6.000000000000007,0.5,-0.04399999999999949,7.105427357601002e-15,0.0,5.065392549852277e-16,True
heterogeneous-168,first-stage-double,86,5.9999999999999805,0.5,-0.18199999999999797,-1.9539925233402755e-14,0.0,2.0261570199409107e-15,True
heterogeneous-168,first-stage-double,87,5.999999999999995,0.5,-0.1820000000000001,-5.329070518200751e-15,0.0,-1.1102230246251565e-16,True
heterogeneous-168,first-stage-double,88,5.999999999999985,0.5,-0.3340000000000011,-1.509903313490213e-14,0.0,-1.0547118733938987e-15,True
heterogeneous-168,first-stage-double,89,6.000000000000002,0.5,-0.3450000000000013,1.7763568394002505e-15,0.0,-1.3322676295501878e-15,True
heterogeneous-168,first-stage-double,90,5.999999999999983,0.5,0.4030000000000011,-1.687538997430238e-14,0.0,1.0547118733938987e-15,True
heterogeneous-168,first-stage-double,91,8.00000000000001,0.4,-0.567999999999999,1.0658141036401503e-14,0.0,9.992007221626409e-16,True
heterogeneous-168,first-stage-double,92,6.999999999999985,0.45,-0.5890000000000001,-1.509903313490213e-14,0.0,-1.1102230246251565e-16,True
heterogeneous-168,first-stage-double,93,5.9999999999999405,0.5,0.23300000000000248,-5.950795411990839e-14,0.0,2.4702462297909733e-15,True
heterogeneous-168,first-stage-double,94,5.999999999999989,0.5,0.5650000000000007,-1.0658141036401503e-14,0.0,7.771561172376096e-16,True
heterogeneous-168,first-stage-double,95,7.999999999999989,0.4,-0.6690000000000014,-1.0658141036401503e-14,0.0,-1.3322676295501878e-15,True
heterogeneous-168,first-stage-double,96,5.99999999999997,0.5,-0.13299999999999898,-3.019806626980426e-14,0.0,1.0269562977782698e-15,True
heterogeneous-168,first-stage-double,97,6.000000000000019,0.5,-0.17499999999999966,1.865174681370263e-14,0.0,3.3306690738754696e-16,True
heterogeneous-168,first-stage-double,98,6.000000000000016,0.5,-0.08300000000000281,1.5987211554602254e-14,0.0,-2.8033131371785203e-15,True
heterogeneous-168,first-stage-double,99,6.000000000000025,0.5,0.012999999999998615,2.4868995751603507e-14,0.0,-1.384309333829492e-15,True
heterogeneous-168,first-stage-double,100,7.000000000000001,0.45,-0.3099999999999988,8.881784197001252e-16,0.0,1.2212453270876722e-15,True
heterogeneous-168,first-stage-double,101,5.999999999999994,0.5,0.19499999999999956,-6.217248937900877e-15,0.0,-4.440892098500626e-16,True
heterogeneous-168,first-stage-double,102,5.999999999999998,0.5,-0.23000000000000045,-1.7763568394002505e-15,0.0,-4.440892098500626e-16,True
heterogeneous-168,first-stage-double,103,5.999999999999994,0.5,-0.2679999999999995,-6.217248937900877e-15,0.0,4.996003610813204e-16,True
heterogeneous-168,first-stage-double,104,6.000000000000016,0.5,-0.21299999999999966,1.5987211554602254e-14,0.0,3.3306690738754696e-16,True
heterogeneous-168,first-stage-double,105,6.000000000000009,0.5,-0.19000000000000064,8.881784197001252e-15,0.0,-6.38378239159465e-16,True
heterogeneous-168,first-stage-double,106,7.000000000000001,0.45,-0.5850000000000003,8.881784197001252e-16,0.0,-3.3306690738754696e-16,True
heterogeneous-168,first-stage-double,107,6.000000000000012,0.5,0.2440000000000053,1.2434497875801753e-14,0.0,5.3013149425851225e-15,True
heterogeneous-168,first-stage-double,108,6.000000000000004,0.5,0.5609999999999989,4.440892098500626e-15,0.0,-1.1102230246251565e-15,True
heterogeneous-168,first-stage-double,109,8.00000000000005,0.4,-0.6640000000000051,4.973799150320701e-14,0.0,-5.10702591327572e-15,True
heterogeneous-168,first-stage-double,110,5.999999999999976,0.5,-0.23800000000000274,-2.398081733190338e-14,0.0,-2.7478019859472624e-15,True
heterogeneous-168,first-stage-double,111,6.000000000000014,0.5,0.6729999999999999,1.4210854715202004e-14,0.0,-1.1102230246251565e-16,True
heterogeneous-168,first-stage-double,112,8.000000000000002,0.4,-0.6589999999999983,1.7763568394002505e-15,0.0,1.7763568394002505e-15,True
heterogeneous-168,first-stage-double,113,6.999999999999992,0.45,-0.8719999999999974,-7.993605777301127e-15,0.0,2.55351295663786e-15,True
heterogeneous-168,first-stage-double,114,6.999999999999969,0.45,-0.5839999999999961,-3.108624468950438e-14,0.0,3.885780586188048e-15,True
heterogeneous-168,first-stage-double,115,5.99999999999997,0.5,0.23399999999999715,-3.019806626980426e-14,0.0,-2.858824288409778e-15,True
heterogeneous-168,first-stage-double,116,5.999999999999973,0.5,0.5620000000000093,-2.6645352591003757e-14,0.0,9.2148511043888e-15,True
heterogeneous-168,first-stage-double,117,7.999999999999995,0.4,-0.6660000000000009,-5.329070518200751e-15,0.0,-8.881784197001252e-16,True
heterogeneous-168,first-stage-double,118,6.000000000000008,0.5,-0.21199999999999977,7.993605777301127e-15,0.0,2.220446049250313e-16,True
heterogeneous-168,first-stage-double,119,6.000000000000018,0.5,-0.1910000000000049,1.7763568394002505e-14,0.0,-4.884981308350689e-15,True
heterogeneous-168,first-stage-double,120,6.000000000000025,0.5,0.667000000000009,2.4868995751603507e-14,0.0,8.992806499463768e-15,True
heterogeneous-168,first-stage-double,121,8.000000000000023,0.4,-0.653000000000002,2.3092638912203256e-14,0.0,-1.9984014443252818e-15,True
heterogeneous-168,first-stage-double,122,7.000000000000012,0.45,-0.8770000000000074,1.2434497875801753e-14,0.0,-7.438494264988549e-15,True
heterogeneous-168,first-stage-double,123,7.000000000000012,0.45,-0.558,1.2434497875801753e-14,0.0,0.0,True
heterogeneous-168,first-stage-double,124,6.000000000000048,0.5,0.18599999999999695,4.796163466380676e-14,0.0,-3.0531133177191805e-15,True
heterogeneous-168,first-stage-double,125,5.999999999999981,0.5,0.574000000000002,-1.865174681370263e-14,0.0,1.9984014443252818e-15,True
heterogeneous-168,first-stage-double,126,8.000000000000014,0.4,-0.6939999999999967,1.4210854715202004e-14,0.0,3.219646771412954e-15,True
heterogeneous-168,first-stage-double,127,6.0000000000000675,0.5,0.09599999999999669,6.750155989720952e-14,0.0,-3.316791286067655e-15,True
heterogeneous-168,first-stage-double,128,15.999999999999996,0.5,-0.2850000000000005,-3.552713678800501e-15,0.0,-4.996003610813204e-16,True
heterogeneous-168,first-stage-double,129,7.000000000000021,0.45,-0.5920000000000044,2.1316282072803006e-14,0.0,-4.440892098500626e-15,True
heterogeneous-168,first-stage-double,130,6.000000000000029,0.5,0.26699999999999996,2.930988785010413e-14,0.0,-5.551115123125783e-17,True
heterogeneous-168,first-stage-double,131,6.000000000000042,0.5,0.5599999999999937,4.1744385725905886e-14,0.0,-6.328271240363392e-15,True
heterogeneous-168,first-stage-double,132,8.000000000000087,0.4,-0.6729999999999966,8.704148513061227e-14,0.0,3.4416913763379853e-15,True
heterogeneous-168,first-stage-double,133,6.000000000000002,0.5,-0.39199999999999924,1.7763568394002505e-15,0.0,7.771561172376096e-16,True
heterogeneous-168,first-stage-double,134,7.000000000000015,0.44999999999999996,-0.5879999999999991,1.509903313490213e-14,-5.551115123125783e-17,8.881784197001252e-16,True
heterogeneous-168,first-stage-double,135,6.000000000000017,0.5,0.21499999999999792,1.687538997430238e-14,0.0,-2.0816681711721685e-15,True
heterogeneous-168,first-stage-double,136,5.9999999999999645,0.5,0.560000000000005,-3.552713678800501e-14,0.0,4.9960036108132044e-15,True
heterogeneous-168,first-stage-double,137,8.000000000000014,0.4,-0.6609999999999984,1.4210854715202004e-14,0.0,1.6653345369377348e-15,True
heterogeneous-168,first-stage-double,138,5.999999999999989,0.5,-0.005000000000000782,-1.0658141036401503e-14,0.0,-7.814929259275516e-16,True
heterogeneous-168,first-stage-double,139,6.000000000000059,0.5,-0.36200000000000176,5.861977570020827e-14,0.0,-1.7763568394002505e-15,True
heterogeneous-168,first-stage-double,140,6.000000000000068,0.5,-0.3599999999999995,6.838973831690964e-14,0.0,4.996003610813204e-16,True
heterogeneous-168,first-stage-double,141,7.000000000000063,0.45,-0.5900000000000081,6.306066779870889e-14,0.0,-8.104628079763643e-15,True
heterogeneous-168,first-stage-double,142,5.999999999999961,0.5,0.2140000000000045,-3.907985046680551e-14,0.0,4.496403249731884e-15,True
heterogeneous-168,first-stage-double,143,5.999999999999994,0.5,0.5600000000000036,-6.217248937900877e-15,0.0,3.552713678800501e-15,True
heterogeneous-168,first-stage-double,144,8.0,0.4,-0.657000000000003,0.0,0.0,-2.9976021664879227e-15,True
heterogeneous-168,first-stage-double,145,6.0000000000000036,0.5,-0.03199999999999883,3.552713678800501e-15,0.0,1.1726730697603216e-15,True
heterogeneous-168,first-stage-double,146,6.000000000000053,0.5,-0.15400000000000094,5.3290705182007514e-14,0.0,-9.43689570931383e-16,True
heterogeneous-168,first-stage-double,147,6.00000000000004,0.5,-0.36000000000000537,3.9968028886505635e-14,0.0,-5.384581669432009e-15,True
heterogeneous-168,first-stage-double,148,6.000000000000007,0.5,-0.33200000000000024,7.105427357601002e-15,0.0,-2.220446049250313e-16,True
heterogeneous-168,first-stage-double,149,6.999999999999989,0.45,-0.5930000000000033,-1.0658141036401503e-14,0.0,-3.3306690738754696e-15,True
heterogeneous-168,first-stage-double,150,6.000000000000035,0.5,0.2420000000000074,3.4638958368304884e-14,0.0,7.41073868937292e-15,True
heterogeneous-168,first-stage-double,151,6.000000000000019,0.5,0.5570000000000029,1.865174681370263e-14,0.0,2.886579864025407e-15,True
heterogeneous-168,first-stage-double,152,8.000000000000107,0.4,-0.6630000000000034,1.0658141036401503e-13,0.0,-3.3306690738754696e-15,True
heterogeneous-168,first-stage-double,153,6.000000000000046,0.5,-0.2350000000000018,4.618527782440651e-14,0.0,-1.8041124150158794e-15,True
heterogeneous-168,first-stage-double,154,6.000000000000015,0.5,0.04899999999999499,1.509903313490213e-14,0.0,-5.009881398621019e-15,True
heterogeneous-168,first-stage-double,155,6.0000000000000036,0.5,-0.3589999999999986,3.552713678800501e-15,0.0,1.3877787807814457e-15,True
heterogeneous-168,first-stage-double,156,6.000000000000004,0.5,-0.36099999999999854,4.440892098500626e-15,0.0,1.4432899320127035e-15,True
heterogeneous-168,first-stage-double,157,7.0000000000001075,0.45,-0.5660000000000079,1.0746958878371515e-13,0.0,-7.993605777301127e-15,True
heterogeneous-168,first-stage-double,158,6.0000000000000115,0.5,0.10800000000000214,1.1546319456101628e-14,0.0,2.1371793224034263e-15,True
heterogeneous-168,first-stage-double,159,6.00000000000001,0.5,0.581000000000001,9.769962616701378e-15,0.0,9.992007221626409e-16,True
heterogeneous-168,first-stage-double,160,8.00000000000006,0.4,-0.668000000000008,6.039613253960852e-14,0.0,-7.993605777301127e-15,True
heterogeneous-168,first-stage-double,161,7.000000000000004,0.45,-0.310000000000001,4.440892098500626e-15,0.0,-9.992007221626409e-16,True
heterogeneous-168,first-stage-double,162,6.000000000000082,0.5,0.1699999999999994,8.171241461241152e-14,0.0,-6.106226635438361e-16,True
heterogeneous-168,first-stage-double,163,6.000000000000091,0.5,0.5670000000000004,9.059419880941277e-14,0.0,4.440892098500626e-16,True
heterogeneous-168,first-stage-double,164,8.000000000000124,0.4,-0.6700000000000066,1.2434497875801753e-13,0.0,-6.5503158452884236e-15,True
heterogeneous-168,first-stage-double,165,6.000000000000076,0.5,-0.19600000000000273,7.638334409421077e-14,0.0,-2.7200464103316335e-15,True
heterogeneous-168,first-stage-double,166,6.000000000000002,0.5,-0.16500000000000073,1.7763568394002505e-15,0.0,-7.216449660063518e-16,True
heterogeneous-168,first-stage-double,167,6.000000000000001,0.5,0.021000000000000487,8.881784197001252e-16,0.0,4.85722573273506e-16,True
heterogeneous-168,first-stage-double,168,8.000000000000073,0.4,6.506448514360896e-16,7.283063041541027e-14,0.0,6.506448514360896e-16,True
heterogeneous-168,narrower-double,1,6.9999999999999964,0.45,-0.5919999999999995,-3.552713678800501e-15,0.0,4.440892098500626e-16,True
heterogeneous-168,narrower-double,2,6.000000000000002,0.5,0.24399999999999958,1.7763568394002505e-15,0.0,-4.163336342344337e-16,True
heterogeneous-168,narrower-double,3,6.000000000000006,0.5,0.5589999999999989,6.217248937900877e-15,0.0,-1.1102230246251565e-15,True
heterogeneous-168,narrower-double,4,7.99999999999999,0.4,-0.6649999999999981,-9.769962616701378e-15,0.0,1.887379141862766e-15,True
heterogeneous-168,narrower-double,5,6.000000000000004,0.5,-0.27400000000000024,4.440892098500626e-15,0.0,-2.220446049250313e-16,True
heterogeneous-168,narrower-double,6,5.999999999999997,0.5,0.07300000000000051,-2.6645352591003757e-15,0.0,5.134781488891349e-16,True
heterogeneous-168,narrower-double,7,15.999999999999986,0.5,-0.14099999999999996,-1.4210854715202004e-14,0.0,2.7755575615628914e-17,True
heterogeneous-168,narrower-double,8,6.000000000000003,0.5,-0.06999999999999995,2.6645352591003757e-15,0.0,5.551115123125783e-17,True
heterogeneous-168,narrower-double,9,7.000000000000002,0.45,-0.5890000000000009,1.7763568394002505e-15,0.0,-8.881784197001252e-16,True
heterogeneous-168,narrower-double,10,5.999999999999989,0.5,0.2350000000000018,-1.0658141036401503e-14,0.0,1.8041124150158794e-15,True
heterogeneous-168,narrower-double,11,5.999999999999992,0.5,0.5589999999999994,-7.993605777301127e-15,0.0,-6.661338147750939e-16,True
heterogeneous-168,narrower-double,12,8.00000000000001,0.4,-0.656,1.0658141036401503e-14,0.0,0.0,True
heterogeneous-168,narrower-double,13,5.999999999999998,0.5,-0.1560000000000002,-1.7763568394002505e-15,0.0,-1.942890293094024e-16,True
heterogeneous-168,narrower-double,14,6.000000000000001,0.5,0.007000000000000305,8.881784197001252e-16,0.0,3.0444397003392965e-16,True
heterogeneous-168,narrower-double,15,5.999999999999994,0.5,-0.20399999999999963,-6.217248937900877e-15,0.0,3.608224830031759e-16,True
heterogeneous-168,narrower-double,16,6.0,0.5,-0.20500000000000038,0.0,0.0,-3.885780586188048e-16,True
heterogeneous-168,narrower-double,17,6.000000000000001,0.5,-0.1770000000000006,8.881784197001252e-16,0.0,-6.106226635438361e-16,True
heterogeneous-168,narrower-double,18,6.000000000000002,0.5,-0.17900000000000058,1.7763568394002505e-15,0.0,-5.828670879282072e-16,True
heterogeneous-168,narrower-double,19,6.000000000000014,0.5,-0.1819999999999999,1.4210854715202004e-14,0.0,8.326672684688674e-17,True
heterogeneous-168,narrower-double,20,6.999999999999997,0.45,-0.5900000000000009,-2.6645352591003757e-15,0.0,-8.881784197001252e-16,True
heterogeneous-168,narrower-double,21,6.000000000000011,0.5,0.24000000000000007,1.0658141036401503e-14,0.0,8.326672684688674e-17,True
heterogeneous-168,narrower-double,22,5.999999999999984,0.5,0.5580000000000025,-1.5987211554602254e-14,0.0,2.4424906541753444e-15,True
heterogeneous-168,narrower-double,23,7.999999999999994,0.4,-0.6580000000000014,-6.217248937900877e-15,0.0,-1.3322676295501878e-15,True
heterogeneous-168,narrower-double,24,6.000000000000004,0.5,-0.21500000000000066,4.440892098500626e-15,0.0,-6.661338147750939e-16,True
heterogeneous-168,narrower-double,25,5.999999999999986,0.5,-0.19000000000000034,-1.4210854715202004e-14,0.0,-3.3306690738754696e-16,True
heterogeneous-168,narrower-double,26,6.00000000000001,0.5,0.11600000000000117,9.769962616701378e-15,0.0,1.1657341758564144e-15,True
heterogeneous-168,narrower-double,27,6.999999999999991,0.45,-0.6040000000000006,-8.881784197001252e-15,0.0,-6.661338147750939e-16,True
heterogeneous-168,narrower-double,28,6.000000000000008,0.5,0.9009999999999967,7.993605777301127e-15,0.0,-3.3306690738754696e-15,True
heterogeneous-168,narrower-double,29,7.00000000000002,0.45,-0.908000000000002,2.042810365310288e-14,0.0,-1.9984014443252818e-15,True
heterogeneous-168,narrower-double,30,7.000000000000041,0.45,-0.9059999999999971,4.085620730620576e-14,0.0,2.886579864025407e-15,True
heterogeneous-168,narrower-double,31,6.999999999999987,0.45,-0.5840000000000012,-1.3322676295501878e-14,0.0,-1.2212453270876722e-15,True
heterogeneous-168,narrower-double,32,5.999999999999987,0.5,0.2350000000000019,-1.3322676295501878e-14,0.0,1.915134717478395e-15,True
heterogeneous-168,narrower-double,33,6.000000000000023,0.5,0.5630000000000008,2.3092638912203256e-14,0.0,8.881784197001252e-16,True
